"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","HandCuff","PepperSpray","Firearm","Other","CEW","Stopped","Verbal","Summons"
"46196","Female","Hispanic",2009,108,"Weapon",0,6,0,0,0,0,1,0,6,0,1
"46197","Male","Hispanic",2009,108,"Weapon",15,290,85,5,0,3,52,0,305,0,19
"46198","Female","Other",2009,108,"Weapon",0,2,1,0,0,0,0,0,3,0,0
"46199","Male","Other",2009,108,"Weapon",9,61,24,2,0,0,6,0,62,0,1
"46200","Female","White",2009,108,"Weapon",1,10,1,0,0,0,0,0,10,0,0
"46201","Male","White",2009,108,"Weapon",12,103,38,1,0,1,20,0,109,0,3
"6400","Female","Black",2009,109,"Assault",0,4,0,2,0,0,3,0,9,0,0
"6401","Male","Black",2009,109,"Assault",5,33,6,4,0,1,11,0,51,0,0
"6402","Female","Hispanic",2009,109,"Assault",1,2,1,1,0,0,5,0,6,0,0
"6403","Male","Hispanic",2009,109,"Assault",20,90,19,16,1,1,47,0,128,0,7
"6404","Female","Other",2009,109,"Assault",1,4,1,1,0,0,4,0,7,0,0
"6405","Male","Other",2009,109,"Assault",28,82,25,18,0,2,49,0,119,0,1
"6406","Female","White",2009,109,"Assault",0,0,0,0,0,0,0,0,7,0,0
"6407","Male","White",2009,109,"Assault",8,33,10,8,0,0,22,0,66,0,3
"13792","Female","Black",2009,109,"Other",1,1,0,0,0,0,2,0,70,0,1
"13793","Male","Black",2009,109,"Other",8,28,9,2,0,0,15,0,53,0,3
"13794","Female","Hispanic",2009,109,"Other",4,8,3,1,0,0,3,0,23,0,0
"13795","Male","Hispanic",2009,109,"Other",24,74,21,13,0,0,36,0,153,0,7
"13796","Female","Other",2009,109,"Other",1,4,2,2,0,0,2,0,16,0,2
"13797","Male","Other",2009,109,"Other",10,18,8,4,0,0,14,0,45,0,1
"13798","Female","White",2009,109,"Other",0,3,1,1,0,0,1,0,31,0,1
"13799","Male","White",2009,109,"Other",8,36,11,4,0,0,25,0,97,0,4
"21136","Female","Black",2009,109,"Substance",0,2,0,0,0,0,2,0,10,0,1
"21137","Male","Black",2009,109,"Substance",0,38,1,1,0,0,16,0,77,0,6
"21138","Female","Hispanic",2009,109,"Substance",1,6,1,1,0,0,5,0,43,0,3
"21139","Male","Hispanic",2009,109,"Substance",12,109,14,11,0,0,52,0,267,0,29
"21140","Female","Other",2009,109,"Substance",0,0,0,0,0,0,0,0,22,0,1
"21141","Male","Other",2009,109,"Substance",6,37,6,4,0,0,23,0,120,0,15
"21142","Female","White",2009,109,"Substance",0,0,0,0,0,0,2,0,25,0,2
"21143","Male","White",2009,109,"Substance",6,33,4,3,0,0,21,0,108,0,12
"30544","Female","Black",2009,109,"Theft",1,15,1,1,0,0,8,0,38,0,0
"30545","Male","Black",2009,109,"Theft",42,708,78,23,0,3,247,0,928,0,25
"30546","Unknown","Black",2009,109,"Theft",0,0,0,0,0,0,0,0,1,0,0
"30547","Female","Hispanic",2009,109,"Theft",5,39,5,4,0,0,12,0,88,0,1
"30548","Male","Hispanic",2009,109,"Theft",76,2745,250,55,0,7,1065,0,3922,0,94
"30549","Unknown","Hispanic",2009,109,"Theft",0,2,0,0,0,0,0,0,2,0,0
"30550","Female","Other",2009,109,"Theft",4,13,2,1,0,1,3,0,47,0,0
"30551","Male","Other",2009,109,"Theft",29,714,45,16,0,1,289,0,1213,0,27
"30552","Unknown","Other",2009,109,"Theft",0,1,0,0,0,0,0,0,3,0,0
"30553","Female","White",2009,109,"Theft",1,13,0,0,0,0,3,0,41,0,2
"30554","Male","White",2009,109,"Theft",21,682,60,20,0,2,258,0,1068,0,16
"38131","Female","Black",2009,109,"Tresspass",1,2,1,0,0,0,0,0,16,0,8
"38132","Male","Black",2009,109,"Tresspass",8,19,8,2,0,0,7,0,70,0,16
"38133","Unknown","Black",2009,109,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38134","Female","Hispanic",2009,109,"Tresspass",1,4,2,0,0,0,1,0,39,0,4
"38135","Male","Hispanic",2009,109,"Tresspass",11,48,13,2,0,1,26,0,189,0,17
"38136","Female","Other",2009,109,"Tresspass",3,8,3,1,0,0,7,0,18,0,5
"38137","Male","Other",2009,109,"Tresspass",3,17,6,3,0,0,7,0,49,0,9
"38138","Female","White",2009,109,"Tresspass",1,1,1,0,0,0,0,0,12,0,3
"38139","Male","White",2009,109,"Tresspass",1,8,1,0,0,0,5,0,39,0,5
"46283","Female","Black",2009,109,"Weapon",0,1,0,0,0,0,1,0,2,0,0
"46284","Male","Black",2009,109,"Weapon",3,155,18,1,0,1,91,0,161,0,3
"46285","Unknown","Black",2009,109,"Weapon",0,0,0,0,0,0,0,0,1,0,0
"46286","Female","Hispanic",2009,109,"Weapon",0,2,1,0,0,0,2,0,3,0,0
"46287","Male","Hispanic",2009,109,"Weapon",22,424,62,13,0,5,308,0,437,0,22
"46288","Female","Other",2009,109,"Weapon",0,6,1,1,0,1,1,0,9,0,0
"46289","Male","Other",2009,109,"Weapon",6,98,5,3,0,4,57,0,110,0,4
"46290","Female","White",2009,109,"Weapon",0,0,0,0,0,0,0,0,2,0,0
"46291","Male","White",2009,109,"Weapon",2,106,18,4,0,2,69,0,111,0,7
"6502","Female","Black",2009,110,"Assault",0,5,0,0,0,0,2,0,13,0,2
"6503","Male","Black",2009,110,"Assault",1,47,8,1,0,0,17,0,64,0,1
"6504","Unknown","Black",2009,110,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6505","Female","Hispanic",2009,110,"Assault",6,30,6,5,0,0,16,0,50,0,0
"6506","Male","Hispanic",2009,110,"Assault",87,861,133,58,0,2,404,0,1046,0,59
"6507","Unknown","Hispanic",2009,110,"Assault",0,2,0,0,0,0,1,0,2,0,0
"6508","Female","Other",2009,110,"Assault",0,3,1,0,0,0,3,0,4,0,1
"6509","Male","Other",2009,110,"Assault",5,30,7,2,0,0,14,0,39,0,2
"6510","Unknown","Other",2009,110,"Assault",2,8,3,2,0,0,7,0,14,0,0
"6511","Female","White",2009,110,"Assault",1,4,1,1,0,0,3,0,4,0,1
"6512","Male","White",2009,110,"Assault",3,26,4,3,0,0,17,0,32,0,0
"13891","Female","Black",2009,110,"Other",1,1,1,1,0,0,0,0,53,0,0
"13892","Male","Black",2009,110,"Other",2,18,4,1,0,0,10,0,45,0,0
"13893","Unknown","Black",2009,110,"Other",0,0,0,0,0,0,0,0,2,0,0
"13894","Female","Hispanic",2009,110,"Other",0,2,1,0,0,0,1,0,38,0,1
"13895","Male","Hispanic",2009,110,"Other",46,189,46,20,0,1,86,0,528,0,14
"13896","Female","Other",2009,110,"Other",0,0,0,0,0,0,0,0,5,0,0
"13897","Male","Other",2009,110,"Other",1,9,2,0,0,0,6,0,54,0,1
"13898","Unknown","Other",2009,110,"Other",0,2,1,0,0,0,0,0,5,0,0
"13899","Female","White",2009,110,"Other",1,0,0,0,0,1,0,0,8,0,1
"13900","Male","White",2009,110,"Other",1,5,1,1,0,2,2,0,32,0,0
"21228","Female","Black",2009,110,"Substance",0,1,0,0,0,0,0,0,3,0,0
"21229","Male","Black",2009,110,"Substance",2,13,3,1,0,0,4,0,20,0,2
"21230","Female","Hispanic",2009,110,"Substance",1,2,0,0,0,0,0,0,21,0,1
"21231","Male","Hispanic",2009,110,"Substance",29,155,49,20,0,0,71,0,236,0,7
"21232","Female","Other",2009,110,"Substance",0,0,0,0,0,0,0,0,1,0,0
"21233","Male","Other",2009,110,"Substance",0,2,1,1,0,0,2,0,4,0,0
"21234","Female","White",2009,110,"Substance",1,3,1,0,0,0,2,0,4,0,0
"21235","Male","White",2009,110,"Substance",4,27,4,2,0,0,11,0,31,0,3
"30684","Female","Black",2009,110,"Theft",4,14,4,0,0,0,5,0,32,0,0
"30685","Male","Black",2009,110,"Theft",15,345,38,9,0,0,135,0,491,0,10
"30686","Unknown","Black",2009,110,"Theft",0,2,0,0,0,0,2,0,4,0,0
"30687","Female","Hispanic",2009,110,"Theft",8,85,10,2,0,0,29,0,176,0,4
"30688","Male","Hispanic",2009,110,"Theft",163,4228,479,76,0,6,1480,0,5225,0,183
"30689","Unknown","Hispanic",2009,110,"Theft",0,4,0,0,0,0,2,0,7,0,0
"30690","Female","Other",2009,110,"Theft",0,3,1,0,0,0,1,0,14,0,0
"30691","Male","Other",2009,110,"Theft",4,214,32,4,0,0,91,0,332,0,20
"30692","Unknown","Other",2009,110,"Theft",1,35,3,0,0,0,24,0,51,0,2
"30693","Female","White",2009,110,"Theft",1,8,1,1,0,0,5,0,21,0,0
"30694","Male","White",2009,110,"Theft",8,154,24,5,0,1,64,0,224,0,8
"38219","Female","Black",2009,110,"Tresspass",0,1,0,0,0,0,0,0,4,0,0
"38220","Male","Black",2009,110,"Tresspass",2,15,3,1,0,0,6,0,31,0,0
"38221","Unknown","Black",2009,110,"Tresspass",0,1,0,0,0,0,1,0,3,0,0
"38222","Female","Hispanic",2009,110,"Tresspass",2,14,2,0,0,0,2,0,39,0,1
"38223","Male","Hispanic",2009,110,"Tresspass",33,160,30,6,0,0,44,0,325,0,6
"38224","Male","Other",2009,110,"Tresspass",0,5,0,0,0,0,2,0,22,0,1
"38225","Unknown","Other",2009,110,"Tresspass",0,1,0,0,0,0,1,0,1,0,0
"38226","Female","White",2009,110,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38227","Male","White",2009,110,"Tresspass",1,5,0,0,0,0,0,0,10,0,0
"46394","Female","Black",2009,110,"Weapon",3,5,0,4,0,0,2,0,5,0,1
"46395","Male","Black",2009,110,"Weapon",11,227,39,11,0,3,115,0,233,0,4
"46396","Unknown","Black",2009,110,"Weapon",1,1,0,1,0,0,0,0,1,0,0
"46397","Female","Hispanic",2009,110,"Weapon",1,25,5,0,0,0,8,0,34,0,3
"46398","Male","Hispanic",2009,110,"Weapon",98,1833,447,46,0,9,819,0,1868,0,139
"46399","Unknown","Hispanic",2009,110,"Weapon",0,1,0,0,0,0,1,0,3,0,0
"46400","Female","Other",2009,110,"Weapon",0,1,2,0,0,0,1,0,3,0,0
"46401","Male","Other",2009,110,"Weapon",5,67,17,3,0,1,38,0,68,0,3
"46402","Unknown","Other",2009,110,"Weapon",0,6,2,0,0,0,4,0,6,0,0
"46403","Female","White",2009,110,"Weapon",0,2,0,0,0,0,2,0,3,0,0
"46404","Male","White",2009,110,"Weapon",1,47,11,2,0,1,24,0,49,0,4
"6599","Female","Black",2009,111,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6600","Male","Black",2009,111,"Assault",2,17,2,2,0,0,10,0,21,0,0
"6601","Male","Hispanic",2009,111,"Assault",2,19,1,3,0,0,3,0,21,0,1
"6602","Female","Other",2009,111,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6603","Male","Other",2009,111,"Assault",6,11,5,5,0,2,7,0,14,0,0
"6604","Female","White",2009,111,"Assault",0,0,0,0,0,0,0,0,2,0,0
"6605","Male","White",2009,111,"Assault",6,17,7,3,0,0,3,0,26,0,0
"13988","Female","Black",2009,111,"Other",0,2,0,0,0,0,1,0,4,0,1
"13989","Male","Black",2009,111,"Other",1,5,1,0,0,0,0,0,18,0,0
"13990","Female","Hispanic",2009,111,"Other",2,2,2,2,0,0,2,0,11,0,4
"13991","Male","Hispanic",2009,111,"Other",6,18,5,4,0,0,9,0,77,0,11
"13992","Female","Other",2009,111,"Other",0,3,1,0,0,0,0,0,12,0,5
"13993","Male","Other",2009,111,"Other",2,21,2,1,0,0,6,0,85,0,9
"13994","Unknown","Other",2009,111,"Other",0,0,0,0,0,0,0,0,2,0,0
"13995","Female","White",2009,111,"Other",1,1,1,0,0,0,0,0,25,0,1
"13996","Male","White",2009,111,"Other",18,51,15,3,0,0,15,0,169,0,19
"13997","Unknown","White",2009,111,"Other",0,0,0,0,0,0,0,0,1,0,0
"21307","Female","Black",2009,111,"Substance",0,1,0,0,0,0,0,0,1,0,0
"21308","Male","Black",2009,111,"Substance",1,11,2,0,0,0,4,0,21,0,2
"21309","Female","Hispanic",2009,111,"Substance",0,1,0,0,0,0,0,0,8,0,1
"21310","Male","Hispanic",2009,111,"Substance",1,16,0,0,0,0,0,0,53,0,5
"21311","Female","Other",2009,111,"Substance",0,1,0,0,0,0,0,0,13,0,3
"21312","Male","Other",2009,111,"Substance",1,19,6,1,0,0,1,0,55,0,5
"21313","Unknown","Other",2009,111,"Substance",0,0,0,0,0,0,0,0,2,0,0
"21314","Female","White",2009,111,"Substance",0,6,0,0,0,0,0,0,34,0,14
"21315","Male","White",2009,111,"Substance",5,31,4,0,0,0,3,0,122,0,23
"21316","Unknown","White",2009,111,"Substance",0,0,0,0,0,0,0,0,1,0,0
"30810","Female","Black",2009,111,"Theft",2,8,2,1,0,1,1,0,26,0,2
"30811","Male","Black",2009,111,"Theft",40,357,41,15,0,5,65,0,575,0,30
"30812","Unknown","Black",2009,111,"Theft",0,1,0,0,0,0,0,0,1,0,0
"30813","Female","Hispanic",2009,111,"Theft",1,21,1,1,0,0,6,0,54,0,5
"30814","Male","Hispanic",2009,111,"Theft",40,703,64,15,0,2,113,0,1085,0,75
"30815","Unknown","Hispanic",2009,111,"Theft",1,4,1,0,0,0,1,0,6,0,1
"30816","Female","Other",2009,111,"Theft",3,36,2,1,0,0,4,0,64,0,6
"30817","Male","Other",2009,111,"Theft",27,566,20,8,0,0,50,0,868,0,53
"30818","Unknown","Other",2009,111,"Theft",2,27,2,0,0,0,3,0,44,0,5
"30819","Female","White",2009,111,"Theft",3,25,3,1,0,0,1,0,64,0,4
"30820","Male","White",2009,111,"Theft",41,672,60,12,0,1,69,0,1210,0,75
"30821","Unknown","White",2009,111,"Theft",0,2,0,0,0,0,0,0,3,0,0
"38293","Female","Black",2009,111,"Tresspass",0,0,0,0,0,0,1,0,1,0,0
"38294","Male","Black",2009,111,"Tresspass",0,0,0,0,0,0,1,0,4,0,1
"38295","Female","Hispanic",2009,111,"Tresspass",0,0,0,0,0,0,0,0,3,0,1
"38296","Male","Hispanic",2009,111,"Tresspass",0,0,0,0,0,0,0,0,2,0,1
"38297","Male","Other",2009,111,"Tresspass",0,4,0,0,0,0,1,0,10,0,1
"38298","Female","White",2009,111,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38299","Male","White",2009,111,"Tresspass",0,3,1,0,0,0,1,0,11,0,3
"46489","Male","Black",2009,111,"Weapon",4,23,8,3,0,4,15,0,24,0,0
"46490","Female","Hispanic",2009,111,"Weapon",0,5,0,0,0,0,2,0,7,0,1
"46491","Male","Hispanic",2009,111,"Weapon",5,25,8,1,0,0,2,0,28,0,6
"46492","Female","Other",2009,111,"Weapon",0,2,0,1,0,0,1,0,2,0,2
"46493","Male","Other",2009,111,"Weapon",1,10,2,0,0,1,4,0,12,0,0
"46494","Female","White",2009,111,"Weapon",1,7,1,0,0,0,3,0,8,0,0
"46495","Male","White",2009,111,"Weapon",6,26,7,3,0,2,7,0,28,0,3
"6680","Female","Black",2009,112,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6681","Male","Black",2009,112,"Assault",4,21,9,2,0,0,6,0,25,0,0
"6682","Female","Hispanic",2009,112,"Assault",1,0,0,1,0,0,1,0,1,0,0
"6683","Male","Hispanic",2009,112,"Assault",4,19,4,3,0,0,7,0,25,0,0
"6684","Male","Other",2009,112,"Assault",0,4,0,0,0,0,2,0,11,0,0
"6685","Unknown","Other",2009,112,"Assault",0,0,0,0,0,0,0,0,3,0,0
"6686","Female","White",2009,112,"Assault",0,1,0,0,0,0,0,0,5,0,0
"6687","Male","White",2009,112,"Assault",5,18,5,1,0,0,6,0,22,0,0
"6688","Unknown","White",2009,112,"Assault",0,1,0,0,0,0,0,0,1,0,0
"14087","Female","Black",2009,112,"Other",1,1,0,0,0,0,0,0,1,0,0
"14088","Male","Black",2009,112,"Other",1,11,1,0,0,0,6,0,36,0,2
"14089","Female","Hispanic",2009,112,"Other",0,1,0,0,0,0,1,0,3,0,0
"14090","Male","Hispanic",2009,112,"Other",9,41,10,5,0,0,15,0,89,0,3
"14091","Unknown","Hispanic",2009,112,"Other",0,2,1,0,0,0,2,0,4,0,0
"14092","Female","Other",2009,112,"Other",1,0,1,0,0,0,0,0,3,0,0
"14093","Male","Other",2009,112,"Other",6,19,9,0,0,0,4,0,30,0,2
"14094","Unknown","Other",2009,112,"Other",1,2,0,0,0,0,1,0,5,0,1
"14095","Female","White",2009,112,"Other",1,1,0,1,0,0,1,0,7,0,4
"14096","Male","White",2009,112,"Other",13,63,21,7,0,0,24,0,144,0,11
"21395","Male","Black",2009,112,"Substance",5,30,4,0,0,0,9,0,35,0,5
"21396","Female","Hispanic",2009,112,"Substance",0,1,0,0,0,0,0,0,3,0,0
"21397","Male","Hispanic",2009,112,"Substance",15,46,19,3,0,0,16,0,56,0,4
"21398","Unknown","Hispanic",2009,112,"Substance",0,0,0,0,0,0,0,0,3,0,0
"21399","Male","Other",2009,112,"Substance",3,9,5,0,0,0,1,0,16,0,2
"21400","Unknown","Other",2009,112,"Substance",0,5,0,0,0,0,1,0,6,0,3
"21401","Female","White",2009,112,"Substance",11,9,8,2,0,0,3,0,26,0,1
"21402","Male","White",2009,112,"Substance",38,133,44,7,0,0,39,0,210,0,10
"21403","Unknown","White",2009,112,"Substance",1,2,1,0,0,0,1,0,3,0,0
"30940","Female","Black",2009,112,"Theft",6,12,5,2,0,2,3,0,29,0,2
"30941","Male","Black",2009,112,"Theft",38,246,47,17,0,5,62,0,388,0,10
"30942","Unknown","Black",2009,112,"Theft",1,2,1,0,0,0,1,0,2,0,0
"30943","Female","Hispanic",2009,112,"Theft",4,18,2,5,0,0,6,0,40,0,0
"30944","Male","Hispanic",2009,112,"Theft",33,411,56,15,1,2,111,0,609,0,14
"30945","Unknown","Hispanic",2009,112,"Theft",1,15,3,0,0,0,8,0,18,0,0
"30946","Female","Other",2009,112,"Theft",0,6,2,0,0,0,3,0,11,0,0
"30947","Male","Other",2009,112,"Theft",13,117,27,4,0,1,26,0,201,0,7
"30948","Unknown","Other",2009,112,"Theft",3,49,8,2,0,1,18,0,72,0,5
"30949","Female","White",2009,112,"Theft",8,19,6,6,0,0,7,0,52,0,1
"30950","Male","White",2009,112,"Theft",70,568,102,33,0,4,144,0,820,0,24
"30951","Unknown","White",2009,112,"Theft",0,10,0,0,0,0,2,0,14,0,0
"38360","Male","Black",2009,112,"Tresspass",0,0,0,0,0,0,0,0,5,0,0
"38361","Female","Hispanic",2009,112,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38362","Male","Hispanic",2009,112,"Tresspass",0,1,0,0,0,0,1,0,2,0,0
"38363","Female","Other",2009,112,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"38364","Male","Other",2009,112,"Tresspass",0,2,1,0,0,0,1,0,4,0,0
"38365","Unknown","Other",2009,112,"Tresspass",0,1,0,0,0,0,1,0,6,0,1
"38366","Female","White",2009,112,"Tresspass",0,0,0,0,0,0,0,0,6,0,1
"38367","Male","White",2009,112,"Tresspass",1,1,1,0,0,0,0,0,7,0,0
"46576","Male","Black",2009,112,"Weapon",5,46,24,4,0,0,20,0,48,0,4
"46577","Male","Hispanic",2009,112,"Weapon",3,34,10,2,0,2,8,0,37,0,2
"46578","Unknown","Hispanic",2009,112,"Weapon",0,1,1,0,0,0,1,0,1,0,0
"46579","Male","Other",2009,112,"Weapon",1,11,2,2,0,0,1,0,13,0,2
"46580","Unknown","Other",2009,112,"Weapon",1,3,2,0,0,0,2,0,4,0,0
"46581","Female","White",2009,112,"Weapon",1,3,1,1,0,0,1,0,6,0,0
"46582","Male","White",2009,112,"Weapon",5,56,18,2,0,5,16,0,58,0,10
"46583","Unknown","White",2009,112,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"6762","Female","Black",2009,113,"Assault",5,9,6,6,0,1,6,0,19,0,1
"6763","Male","Black",2009,113,"Assault",8,97,18,20,0,2,55,0,168,0,17
"6764","Unknown","Black",2009,113,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6765","Female","Hispanic",2009,113,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6766","Male","Hispanic",2009,113,"Assault",0,6,1,2,0,1,3,0,8,0,1
"6767","Female","Other",2009,113,"Assault",0,0,0,0,0,0,0,0,1,0,1
"6768","Male","Other",2009,113,"Assault",0,5,0,1,0,1,5,0,6,0,0
"6769","Unknown","Other",2009,113,"Assault",1,1,1,1,0,0,2,0,2,0,1
"6770","Male","White",2009,113,"Assault",0,0,0,0,0,0,0,0,1,0,0
"14177","Female","Black",2009,113,"Other",8,12,7,6,0,0,11,0,175,0,29
"14178","Male","Black",2009,113,"Other",30,94,31,23,0,1,73,0,238,0,32
"14179","Female","Hispanic",2009,113,"Other",0,2,0,0,0,0,0,0,15,0,3
"14180","Male","Hispanic",2009,113,"Other",1,0,0,0,0,0,0,0,8,0,0
"14181","Female","Other",2009,113,"Other",1,1,1,1,0,0,1,0,6,0,1
"14182","Male","Other",2009,113,"Other",3,5,2,1,0,0,4,0,13,0,3
"14183","Unknown","Other",2009,113,"Other",0,1,0,0,0,0,0,0,4,0,1
"14184","Female","White",2009,113,"Other",0,0,0,0,0,0,0,0,4,0,0
"14185","Male","White",2009,113,"Other",0,0,0,0,0,0,0,0,3,0,0
"21469","Female","Black",2009,113,"Substance",6,10,4,1,0,0,6,0,88,0,11
"21470","Male","Black",2009,113,"Substance",75,321,85,50,0,1,170,0,919,0,109
"21471","Unknown","Black",2009,113,"Substance",0,0,0,0,0,0,0,0,2,0,0
"21472","Female","Hispanic",2009,113,"Substance",0,0,0,0,0,0,0,0,4,0,0
"21473","Male","Hispanic",2009,113,"Substance",5,8,6,3,0,0,1,0,34,0,2
"21474","Female","Other",2009,113,"Substance",0,1,0,0,0,0,0,0,2,0,0
"21475","Male","Other",2009,113,"Substance",2,9,2,3,0,0,6,0,28,0,1
"21476","Unknown","Other",2009,113,"Substance",1,1,1,0,0,0,0,0,6,0,2
"21477","Female","White",2009,113,"Substance",0,1,0,0,0,0,0,0,2,0,1
"21478","Male","White",2009,113,"Substance",0,4,0,0,0,0,2,0,15,0,1
"31071","Female","Black",2009,113,"Theft",12,62,17,15,0,3,42,0,233,0,19
"31072","Male","Black",2009,113,"Theft",144,1628,275,134,0,32,835,0,3038,0,224
"31073","Unknown","Black",2009,113,"Theft",0,3,0,0,0,1,0,0,9,0,1
"31074","Female","Hispanic",2009,113,"Theft",1,7,0,1,0,0,1,0,19,0,2
"31075","Male","Hispanic",2009,113,"Theft",7,99,13,3,0,1,55,0,233,0,13
"31076","Unknown","Hispanic",2009,113,"Theft",0,0,0,0,0,0,0,0,1,0,0
"31077","Female","Other",2009,113,"Theft",0,0,0,0,0,0,0,0,9,0,1
"31078","Male","Other",2009,113,"Theft",5,68,10,2,0,0,32,0,178,0,13
"31079","Unknown","Other",2009,113,"Theft",2,26,8,0,0,0,11,0,40,0,0
"31080","Female","White",2009,113,"Theft",1,1,1,1,0,0,1,0,4,0,0
"31081","Male","White",2009,113,"Theft",0,10,2,0,0,0,6,0,36,0,1
"38435","Female","Black",2009,113,"Tresspass",2,3,2,0,0,0,1,0,79,0,3
"38436","Male","Black",2009,113,"Tresspass",34,84,29,10,0,1,42,0,794,0,23
"38437","Unknown","Black",2009,113,"Tresspass",0,0,0,0,0,0,1,0,8,0,0
"38438","Female","Hispanic",2009,113,"Tresspass",0,1,0,0,0,0,0,0,4,0,0
"38439","Male","Hispanic",2009,113,"Tresspass",0,1,1,0,0,0,1,0,14,0,0
"38440","Female","Other",2009,113,"Tresspass",0,0,0,0,0,0,0,0,3,0,1
"38441","Male","Other",2009,113,"Tresspass",1,3,0,0,0,0,2,0,15,0,1
"38442","Female","White",2009,113,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"38443","Male","White",2009,113,"Tresspass",0,0,0,0,0,0,0,0,4,0,0
"46666","Female","Black",2009,113,"Weapon",7,104,25,5,0,4,47,0,138,0,20
"46667","Male","Black",2009,113,"Weapon",209,3799,805,140,0,44,1804,0,4017,0,547
"46668","Unknown","Black",2009,113,"Weapon",0,11,3,1,0,0,5,0,17,0,1
"46669","Female","Hispanic",2009,113,"Weapon",0,7,2,0,0,0,3,0,8,0,0
"46670","Male","Hispanic",2009,113,"Weapon",6,120,21,4,0,0,47,0,133,0,17
"46671","Unknown","Hispanic",2009,113,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"46672","Female","Other",2009,113,"Weapon",0,8,0,1,0,1,2,0,9,0,4
"46673","Male","Other",2009,113,"Weapon",8,139,34,6,0,4,66,0,149,0,16
"46674","Unknown","Other",2009,113,"Weapon",1,34,6,4,0,0,12,0,38,0,4
"46675","Female","White",2009,113,"Weapon",0,3,0,0,0,0,2,0,3,0,0
"46676","Male","White",2009,113,"Weapon",2,26,5,0,0,0,8,0,27,0,0
"6855","Female","Black",2009,114,"Assault",3,3,1,0,0,0,1,0,17,0,0
"6856","Male","Black",2009,114,"Assault",13,33,13,7,0,3,17,0,76,0,2
"6857","Unknown","Black",2009,114,"Assault",0,1,0,0,0,0,0,0,9,0,0
"6858","Female","Hispanic",2009,114,"Assault",3,6,2,3,0,0,4,0,20,0,1
"6859","Male","Hispanic",2009,114,"Assault",30,113,31,24,0,3,63,0,157,0,8
"6860","Unknown","Hispanic",2009,114,"Assault",0,0,0,0,0,0,0,0,1,0,0
"6861","Female","Other",2009,114,"Assault",0,0,0,0,0,0,1,0,1,0,0
"6862","Male","Other",2009,114,"Assault",13,21,12,7,0,0,12,0,45,0,0
"6863","Unknown","Other",2009,114,"Assault",5,10,6,5,0,0,6,0,14,0,0
"6864","Female","White",2009,114,"Assault",0,3,0,0,0,0,1,0,8,0,1
"6865","Male","White",2009,114,"Assault",19,49,18,14,0,0,28,0,76,0,4
"6866","Unknown","White",2009,114,"Assault",0,0,0,0,0,0,0,0,1,0,0
"14265","Female","Black",2009,114,"Other",2,1,1,0,0,0,2,0,22,0,0
"14266","Male","Black",2009,114,"Other",14,40,14,6,0,1,22,0,122,0,4
"14267","Unknown","Black",2009,114,"Other",0,0,0,0,0,0,1,0,5,0,1
"14268","Female","Hispanic",2009,114,"Other",1,4,2,1,0,0,3,0,35,0,3
"14269","Male","Hispanic",2009,114,"Other",31,124,38,17,0,0,57,0,313,0,15
"14270","Unknown","Hispanic",2009,114,"Other",0,5,0,0,0,0,1,0,17,0,0
"14271","Female","Other",2009,114,"Other",5,4,4,3,0,0,3,0,8,0,0
"14272","Male","Other",2009,114,"Other",6,31,4,1,0,0,14,0,78,0,0
"14273","Unknown","Other",2009,114,"Other",1,6,1,0,0,0,4,0,13,0,1
"14274","Female","White",2009,114,"Other",2,4,1,1,0,0,0,0,15,0,0
"14275","Male","White",2009,114,"Other",21,107,22,15,0,0,56,0,194,0,16
"14276","Unknown","White",2009,114,"Other",0,0,0,0,0,0,0,0,1,0,0
"21565","Female","Black",2009,114,"Substance",1,0,0,1,0,0,0,0,59,0,5
"21566","Male","Black",2009,114,"Substance",17,36,13,11,0,0,22,0,305,0,19
"21567","Unknown","Black",2009,114,"Substance",0,0,0,0,0,0,3,0,33,0,1
"21568","Female","Hispanic",2009,114,"Substance",2,5,1,0,0,0,2,0,26,0,2
"21569","Male","Hispanic",2009,114,"Substance",14,69,15,10,0,0,19,0,208,0,19
"21570","Unknown","Hispanic",2009,114,"Substance",0,0,0,0,0,0,0,0,2,0,0
"21571","Female","Other",2009,114,"Substance",0,1,0,0,0,0,0,0,11,0,0
"21572","Male","Other",2009,114,"Substance",4,29,9,3,0,0,10,0,61,0,3
"21573","Unknown","Other",2009,114,"Substance",0,3,1,0,0,0,1,0,16,0,2
"21574","Female","White",2009,114,"Substance",1,5,1,0,0,0,0,0,13,0,1
"21575","Male","White",2009,114,"Substance",7,32,14,3,0,0,22,0,77,0,3
