"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","Stopped"
"6942","Male","Other",2007,120,"Assault",3,2,0,0,1,0,1,3,4
"6943","Unknown","Other",2007,120,"Assault",0,0,0,0,0,0,0,0,3
"6944","Female","White",2007,120,"Assault",1,1,1,0,1,0,0,1,4
"6945","Male","White",2007,120,"Assault",7,15,5,0,5,0,0,6,48
"6946","Male","Asian",2008,120,"Assault",0,2,0,0,0,0,0,0,8
"6947","Female","Black",2008,120,"Assault",7,24,7,0,7,0,1,12,52
"6948","Male","Black",2008,120,"Assault",31,137,38,0,30,0,5,67,264
"6949","Female","Hispanic",2008,120,"Assault",2,4,1,0,1,0,0,5,18
"6950","Male","Hispanic",2008,120,"Assault",31,94,29,0,18,0,1,39,147
"6951","Male","Native",2008,120,"Assault",0,1,0,0,0,0,0,1,4
"6952","Male","Other",2008,120,"Assault",0,0,0,0,0,0,0,0,1
"6953","Female","White",2008,120,"Assault",3,4,1,0,2,0,0,4,12
"6954","Male","White",2008,120,"Assault",10,28,9,0,6,0,2,17,65
"6955","Female","Asian",2009,120,"Assault",0,1,0,0,0,0,0,1,2
"6956","Male","Asian",2009,120,"Assault",1,5,3,0,1,0,0,1,12
"6957","Female","Black",2009,120,"Assault",14,18,6,0,2,0,0,4,62
"6958","Male","Black",2009,120,"Assault",36,160,31,2,18,2,3,55,282
"6959","Female","Hispanic",2009,120,"Assault",3,9,0,0,1,0,1,2,23
"6960","Male","Hispanic",2009,120,"Assault",24,113,18,0,13,0,2,35,175
"6961","Female","Other",2009,120,"Assault",0,1,1,0,0,0,0,0,2
"6962","Male","Other",2009,120,"Assault",1,4,0,0,1,0,0,0,6
"6963","Unknown","Other",2009,120,"Assault",0,0,0,0,0,0,0,0,1
"6964","Female","White",2009,120,"Assault",6,7,2,0,2,0,1,1,17
"6965","Male","White",2009,120,"Assault",5,35,3,0,2,0,0,10,79
"6966","Female","Asian",2010,120,"Assault",0,0,0,0,0,0,0,0,1
"6967","Male","Asian",2010,120,"Assault",0,2,0,0,2,0,0,0,7
"6968","Female","Black",2010,120,"Assault",19,24,18,0,10,0,0,9,86
"6969","Male","Black",2010,120,"Assault",44,165,50,0,41,0,2,87,310
"6970","Unknown","Black",2010,120,"Assault",0,0,0,0,0,0,0,0,3
"6971","Female","Hispanic",2010,120,"Assault",5,11,5,0,5,0,0,9,38
"6972","Male","Hispanic",2010,120,"Assault",31,100,34,1,29,0,0,52,188
"6973","Unknown","Hispanic",2010,120,"Assault",0,1,1,0,0,0,0,0,2
"6974","Male","Native",2010,120,"Assault",1,1,0,0,1,0,0,1,2
"6975","Female","Other",2010,120,"Assault",4,6,5,0,0,0,0,1,13
"6976","Male","Other",2010,120,"Assault",2,6,1,0,1,0,0,4,21
"6977","Unknown","Other",2010,120,"Assault",2,3,2,0,2,0,0,1,17
"6978","Female","White",2010,120,"Assault",1,3,1,0,1,0,0,1,22
"6979","Male","White",2010,120,"Assault",5,33,8,1,7,0,2,17,78
"6980","Unknown","White",2010,120,"Assault",0,0,0,0,0,0,0,0,1
"6981","Female","Asian",2011,120,"Assault",0,1,0,0,0,0,0,0,3
"6982","Male","Asian",2011,120,"Assault",1,3,2,0,1,0,0,2,9
"6983","Female","Black",2011,120,"Assault",15,30,11,0,7,0,0,8,110
"6984","Male","Black",2011,120,"Assault",53,153,53,0,32,0,0,50,364
"6985","Unknown","Black",2011,120,"Assault",0,0,0,0,0,0,0,0,1
"6986","Female","Hispanic",2011,120,"Assault",11,10,5,0,5,0,1,4,64
"6987","Male","Hispanic",2011,120,"Assault",36,100,32,2,28,0,2,35,226
"6988","Female","Native",2011,120,"Assault",0,0,0,0,0,0,0,0,1
"6989","Male","Native",2011,120,"Assault",1,0,1,0,0,0,0,0,4
"6990","Female","Other",2011,120,"Assault",1,3,0,0,0,0,0,1,6
"6991","Male","Other",2011,120,"Assault",3,13,4,0,3,0,0,6,25
"6992","Unknown","Other",2011,120,"Assault",0,1,0,0,0,0,0,0,3
"6993","Female","White",2011,120,"Assault",3,9,2,0,4,0,0,4,39
"6994","Male","White",2011,120,"Assault",11,42,10,0,5,0,1,14,116
"6995","Female","Asian",2012,120,"Assault",1,0,0,0,0,0,0,0,1
"6996","Male","Asian",2012,120,"Assault",5,6,5,0,4,0,0,5,10
"6997","Female","Black",2012,120,"Assault",12,18,10,0,10,0,0,3,52
"6998","Male","Black",2012,120,"Assault",22,102,21,0,10,0,1,39,220
"6999","Female","Hispanic",2012,120,"Assault",4,11,2,0,4,0,0,2,32
"7000","Male","Hispanic",2012,120,"Assault",29,78,21,0,16,0,0,22,134
"7001","Male","Native",2012,120,"Assault",0,0,0,0,0,0,0,0,1
"7002","Male","Other",2012,120,"Assault",2,3,2,0,1,0,0,2,4
"7003","Unknown","Other",2012,120,"Assault",0,0,0,0,0,0,0,0,1
"7004","Female","White",2012,120,"Assault",0,0,0,0,0,0,0,2,6
"7005","Male","White",2012,120,"Assault",12,31,9,0,7,0,0,6,59
"7006","Unknown","White",2012,120,"Assault",0,0,0,0,0,0,0,0,1
"7007","Female","Black",2013,120,"Assault",5,10,4,0,3,0,0,4,18
"7008","Male","Black",2013,120,"Assault",17,66,22,0,18,0,5,13,104
"7009","Female","Hispanic",2013,120,"Assault",1,2,1,0,0,0,0,0,9
"7010","Male","Hispanic",2013,120,"Assault",5,17,4,0,6,0,0,4,26
"7011","Female","Other",2013,120,"Assault",0,0,0,0,1,0,0,0,1
"7012","Female","White",2013,120,"Assault",0,0,0,0,0,0,0,0,1
"7013","Male","White",2013,120,"Assault",5,7,2,0,4,0,0,2,13
"7014","Female","Black",2014,120,"Assault",0,0,0,0,1,0,0,1,5
"7015","Male","Black",2014,120,"Assault",5,20,6,0,8,0,0,4,37
"7016","Female","Hispanic",2014,120,"Assault",0,1,0,0,1,0,0,0,4
"7017","Male","Hispanic",2014,120,"Assault",1,6,1,0,3,0,0,2,9
"7018","Male","Native",2014,120,"Assault",0,1,0,0,0,0,0,0,1
"7019","Male","White",2014,120,"Assault",0,2,0,0,1,0,1,1,5
"7020","Female","Black",2015,120,"Assault",0,0,0,0,1,0,0,0,2
"7021","Male","Black",2015,120,"Assault",0,4,1,0,1,0,0,3,12
"7022","Female","Hispanic",2015,120,"Assault",0,1,0,0,2,0,0,0,2
"7023","Male","Hispanic",2015,120,"Assault",0,2,0,0,1,0,0,1,6
"7024","Male","White",2015,120,"Assault",1,2,0,0,0,0,0,0,6
"7025","Female","Black",2016,120,"Assault",1,0,1,0,0,0,0,0,1
"7026","Male","Black",2016,120,"Assault",2,7,1,0,3,0,2,6,11
"7027","Male","Hispanic",2016,120,"Assault",2,5,2,0,1,0,0,1,8
"7028","Male","White",2016,120,"Assault",1,1,1,0,1,0,0,0,2
"7029","Male","Black",2017,120,"Assault",3,5,4,0,3,0,0,0,10
"7030","Male","Hispanic",2017,120,"Assault",2,1,2,0,1,0,0,0,4
"7031","Male","White",2017,120,"Assault",0,0,0,0,0,0,0,0,1
"7032","Female","Black",2018,120,"Assault",1,1,1,0,0,0,0,0,1
"7033","Male","Black",2018,120,"Assault",8,7,7,0,1,0,0,0,9
"7034","Male","Hispanic",2018,120,"Assault",4,5,4,0,1,0,0,1,6
"7035","Male","White",2018,120,"Assault",0,0,0,0,0,0,0,0,1
"7036","Male","Black",2013,121,"Assault",0,7,0,0,2,0,1,4,12
"7037","Female","Hispanic",2013,121,"Assault",0,0,0,0,0,0,0,0,1
"7038","Male","Hispanic",2013,121,"Assault",1,9,1,0,3,0,0,4,12
"7039","Male","White",2013,121,"Assault",1,2,0,0,0,0,0,0,2
"7040","Female","Black",2014,121,"Assault",0,0,0,0,0,0,0,0,1
"7041","Male","Black",2014,121,"Assault",0,15,1,0,1,0,2,5,17
"7042","Female","Hispanic",2014,121,"Assault",0,1,0,0,0,0,0,0,1
"7043","Male","Hispanic",2014,121,"Assault",1,8,4,0,2,0,1,0,8
"7044","Male","Other",2014,121,"Assault",0,0,0,0,0,0,0,0,1
"7045","Male","White",2014,121,"Assault",0,1,1,0,1,0,1,0,4
"7046","Male","Black",2015,121,"Assault",1,8,2,0,2,0,0,4,8
"7047","Male","Hispanic",2015,121,"Assault",0,1,0,0,0,0,0,1,1
"7048","Female","Black",2016,121,"Assault",0,0,0,0,0,0,0,0,1
"7049","Male","Black",2016,121,"Assault",2,3,3,0,2,0,0,0,4
"7050","Female","Black",2017,121,"Assault",0,0,0,0,1,0,0,0,1
"7051","Male","Black",2017,121,"Assault",0,9,0,0,3,0,2,0,13
"7052","Unknown","Black",2017,121,"Assault",0,1,0,0,0,0,1,0,1
"7053","Male","Hispanic",2017,121,"Assault",2,3,3,0,1,0,1,0,4
"7054","Female","White",2017,121,"Assault",1,1,1,0,1,0,0,0,1
"7055","Male","White",2017,121,"Assault",1,1,1,0,1,0,0,0,1
"7056","Male","Black",2018,121,"Assault",1,1,1,0,0,0,0,0,3
"7057","Female","Hispanic",2018,121,"Assault",1,0,1,0,0,0,0,0,1
"7058","Male","Hispanic",2018,121,"Assault",0,0,0,0,1,0,0,0,1
"7059","Unknown","Other",2018,121,"Assault",0,0,0,0,0,0,0,0,1
"7060","Male","White",2018,121,"Assault",2,1,2,0,0,0,0,0,2
"7061","Female","Asian",2007,122,"Assault",0,0,0,0,0,0,0,0,1
"7062","Male","Asian",2007,122,"Assault",0,0,0,0,0,0,0,0,2
"7063","Female","Black",2007,122,"Assault",0,0,0,0,0,0,0,1,9
"7064","Male","Black",2007,122,"Assault",7,26,5,0,4,0,0,15,53
"7065","Female","Hispanic",2007,122,"Assault",2,2,0,0,1,0,0,0,5
"7066","Male","Hispanic",2007,122,"Assault",3,19,2,0,4,0,0,5,37
"7067","Female","Other",2007,122,"Assault",0,0,0,0,0,0,0,0,2
"7068","Male","Other",2007,122,"Assault",0,2,0,0,1,0,0,1,5
"7069","Unknown","Other",2007,122,"Assault",1,0,0,0,0,0,0,0,8
"7070","Female","White",2007,122,"Assault",3,6,0,0,3,0,0,2,30
"7071","Male","White",2007,122,"Assault",13,33,5,0,7,0,0,8,107
"7072","Female","Asian",2008,122,"Assault",0,0,0,0,0,0,0,0,1
"7073","Male","Asian",2008,122,"Assault",0,3,0,0,1,0,0,4,5
"7074","Female","Black",2008,122,"Assault",1,3,2,0,0,0,0,2,5
"7075","Male","Black",2008,122,"Assault",7,20,6,0,4,0,0,4,38
"7076","Female","Hispanic",2008,122,"Assault",1,1,1,0,1,0,0,1,4
"7077","Male","Hispanic",2008,122,"Assault",2,16,4,0,3,0,0,9,24
"7078","Female","Other",2008,122,"Assault",0,1,0,0,0,0,0,1,1
"7079","Male","Other",2008,122,"Assault",0,6,1,0,2,0,0,4,8
"7080","Unknown","Other",2008,122,"Assault",0,1,0,0,0,0,0,0,4
"7081","Female","White",2008,122,"Assault",0,2,0,0,0,0,0,1,15
"7082","Male","White",2008,122,"Assault",9,49,10,0,9,0,1,32,114
"7083","Unknown","White",2008,122,"Assault",0,2,0,0,0,0,0,2,3
"7084","Male","Asian",2009,122,"Assault",2,0,0,0,2,0,0,2,5
"7085","Female","Black",2009,122,"Assault",0,1,0,0,0,0,1,0,3
"7086","Male","Black",2009,122,"Assault",6,26,4,0,1,0,2,9,39
"7087","Female","Hispanic",2009,122,"Assault",1,1,0,0,0,0,0,0,2
"7088","Male","Hispanic",2009,122,"Assault",0,14,1,0,0,0,3,9,29
"7089","Female","Other",2009,122,"Assault",0,0,0,0,1,0,0,1,3
"7090","Male","Other",2009,122,"Assault",0,3,0,0,0,0,0,2,10
"7091","Unknown","Other",2009,122,"Assault",0,1,0,0,0,0,0,0,1
"7092","Female","White",2009,122,"Assault",1,1,1,0,3,0,0,1,9
"7093","Male","White",2009,122,"Assault",4,31,3,0,1,0,0,18,72
"7094","Unknown","White",2009,122,"Assault",1,1,1,0,1,0,0,1,2
"7095","Male","Asian",2010,122,"Assault",2,2,2,0,0,0,1,2,3
"7096","Female","Black",2010,122,"Assault",3,2,2,0,2,0,0,2,6
"7097","Male","Black",2010,122,"Assault",2,21,2,0,3,0,0,12,50
"7098","Unknown","Black",2010,122,"Assault",0,0,0,0,0,0,0,0,1
"7099","Female","Hispanic",2010,122,"Assault",0,0,0,0,1,0,0,0,6
"7100","Male","Hispanic",2010,122,"Assault",3,18,1,0,1,0,0,4,46
"7101","Unknown","Hispanic",2010,122,"Assault",0,0,0,0,0,0,0,0,1
"7102","Male","Native",2010,122,"Assault",1,1,1,0,0,0,0,0,1
"7103","Female","Other",2010,122,"Assault",0,1,0,0,0,0,0,0,2
"7104","Male","Other",2010,122,"Assault",0,3,0,0,0,0,0,1,7
"7105","Unknown","Other",2010,122,"Assault",2,2,2,0,0,0,0,0,5
"7106","Female","White",2010,122,"Assault",1,3,1,0,1,0,0,1,10
"7107","Male","White",2010,122,"Assault",7,33,7,0,7,0,0,20,73
"7108","Unknown","White",2010,122,"Assault",0,0,0,0,0,0,0,0,1
"7109","Male","Asian",2011,122,"Assault",0,1,0,0,1,0,0,0,3
"7110","Female","Black",2011,122,"Assault",2,2,0,0,0,0,0,1,6
"7111","Male","Black",2011,122,"Assault",8,22,7,0,6,0,1,8,48
"7112","Unknown","Black",2011,122,"Assault",0,0,0,0,0,0,0,0,2
"7113","Female","Hispanic",2011,122,"Assault",0,0,0,0,0,0,0,0,1
"7114","Male","Hispanic",2011,122,"Assault",2,10,1,0,3,1,0,4,28
"7115","Male","Native",2011,122,"Assault",0,1,0,0,0,0,0,0,1
"7116","Female","Other",2011,122,"Assault",0,0,0,0,0,0,0,0,1
"7117","Male","Other",2011,122,"Assault",1,3,1,0,1,0,0,2,12
"7118","Unknown","Other",2011,122,"Assault",0,1,0,0,1,0,0,0,3
"7119","Female","White",2011,122,"Assault",1,0,0,0,1,0,0,1,9
"7120","Male","White",2011,122,"Assault",12,37,8,0,9,0,3,11,100
"7121","Unknown","White",2011,122,"Assault",0,1,0,0,0,0,0,0,1
"7122","Male","Asian",2012,122,"Assault",1,0,1,0,0,0,0,0,2
"7123","Female","Black",2012,122,"Assault",5,4,0,0,1,0,0,0,10
"7124","Male","Black",2012,122,"Assault",5,18,2,0,3,0,0,7,33
"7125","Female","Hispanic",2012,122,"Assault",1,1,0,0,0,0,0,0,17
"7126","Male","Hispanic",2012,122,"Assault",3,17,3,0,4,0,0,6,51
"7127","Female","Native",2012,122,"Assault",0,0,0,0,0,0,0,0,1
"7128","Male","Native",2012,122,"Assault",0,0,0,0,0,0,0,0,1
"7129","Female","Other",2012,122,"Assault",2,1,0,0,2,0,0,0,4
"7130","Male","Other",2012,122,"Assault",2,3,1,0,2,0,1,2,7
"7131","Female","White",2012,122,"Assault",0,0,0,0,1,0,0,0,10
"7132","Male","White",2012,122,"Assault",6,26,9,0,8,0,2,12,65
"7133","Male","Asian",2013,122,"Assault",0,0,0,0,1,0,0,0,3
"7134","Male","Black",2013,122,"Assault",1,7,1,0,2,0,0,4,13
"7135","Male","Hispanic",2013,122,"Assault",0,4,0,0,0,0,0,1,8
"7136","Female","Other",2013,122,"Assault",1,1,0,0,0,0,0,0,3
"7137","Male","Other",2013,122,"Assault",0,1,0,0,0,0,0,1,2
"7138","Female","White",2013,122,"Assault",0,1,0,0,0,0,0,1,6
"7139","Male","White",2013,122,"Assault",1,6,2,0,1,0,0,1,17
"7140","Male","Black",2014,122,"Assault",3,6,3,0,4,0,0,2,8
"7141","Male","Hispanic",2014,122,"Assault",2,2,2,0,0,0,0,0,6
"7142","Female","White",2014,122,"Assault",0,0,0,0,0,0,0,0,2
"7143","Male","White",2014,122,"Assault",0,7,2,0,0,0,0,6,12
"7144","Male","Black",2015,122,"Assault",0,1,0,0,1,0,0,1,5
"7145","Male","Hispanic",2015,122,"Assault",3,5,3,0,3,0,0,1,5
"7146","Male","Black",2016,122,"Assault",4,4,0,0,0,0,0,0,8
"7147","Male","Hispanic",2016,122,"Assault",1,1,1,0,1,0,0,1,2
"7148","Male","White",2016,122,"Assault",0,0,1,0,0,0,0,1,1
"7149","Female","Black",2017,122,"Assault",2,0,1,0,1,0,0,0,2
"7150","Male","Black",2017,122,"Assault",1,0,0,0,0,0,0,0,5
"7151","Male","Hispanic",2017,122,"Assault",0,0,0,0,0,0,0,0,1
"7152","Female","White",2017,122,"Assault",0,0,0,0,0,0,0,0,1
"7153","Male","White",2017,122,"Assault",2,2,2,0,1,0,0,1,3
"7154","Female","Black",2018,122,"Assault",1,0,1,0,0,0,0,0,1
"7155","Male","Black",2018,122,"Assault",4,2,2,0,3,0,0,0,5
"7156","Male","White",2018,122,"Assault",0,0,0,0,0,0,0,0,1
"7157","Male","Asian",2007,123,"Assault",0,1,0,0,0,0,0,0,1
"7158","Female","Black",2007,123,"Assault",1,0,0,0,0,0,0,0,1
"7159","Male","Black",2007,123,"Assault",1,1,0,0,0,0,0,2,4
"7160","Male","Hispanic",2007,123,"Assault",1,0,0,0,0,0,0,1,2
"7161","Male","Other",2007,123,"Assault",1,0,0,0,0,0,0,0,1
"7162","Female","White",2007,123,"Assault",1,1,1,0,1,0,0,1,7
"7163","Male","White",2007,123,"Assault",10,10,6,0,1,0,1,1,83
"7164","Male","Black",2008,123,"Assault",3,3,3,0,0,0,0,0,7
"7165","Male","Hispanic",2008,123,"Assault",1,4,3,0,2,0,0,3,8
"7166","Male","Other",2008,123,"Assault",0,1,0,0,0,0,0,0,1
"7167","Female","White",2008,123,"Assault",1,1,1,0,0,0,0,0,3
"7168","Male","White",2008,123,"Assault",3,11,1,0,0,0,0,2,27
"7169","Male","Black",2009,123,"Assault",0,0,0,0,0,0,0,0,2
"7170","Male","Hispanic",2009,123,"Assault",1,2,1,0,0,0,0,1,5
"7171","Male","Other",2009,123,"Assault",0,1,0,0,0,0,0,0,2
"7172","Female","White",2009,123,"Assault",0,0,0,0,0,0,0,0,1
"7173","Male","White",2009,123,"Assault",1,18,2,0,1,0,0,2,40
"7174","Male","Black",2010,123,"Assault",0,2,0,0,0,0,0,0,6
"7175","Female","Hispanic",2010,123,"Assault",1,2,1,0,0,0,0,1,2
"7176","Male","Hispanic",2010,123,"Assault",3,4,1,0,0,0,0,1,6
"7177","Male","Other",2010,123,"Assault",0,0,0,0,0,0,0,0,2
"7178","Female","White",2010,123,"Assault",0,1,0,0,0,0,0,0,2
"7179","Male","White",2010,123,"Assault",4,20,4,0,1,0,2,4,45
"7180","Male","Black",2011,123,"Assault",1,3,0,0,1,0,0,2,5
"7181","Female","Hispanic",2011,123,"Assault",1,1,1,0,1,0,0,0,1
"7182","Male","Hispanic",2011,123,"Assault",0,2,0,0,0,0,0,1,4
"7183","Female","White",2011,123,"Assault",1,3,1,0,2,0,0,3,9
"7184","Male","White",2011,123,"Assault",5,9,4,0,4,0,0,3,19
"7185","Female","Black",2012,123,"Assault",0,0,0,0,0,0,0,0,2
"7186","Male","Hispanic",2012,123,"Assault",3,5,3,0,2,0,0,1,6
"7187","Female","White",2012,123,"Assault",0,0,0,0,1,0,0,0,1
"7188","Male","White",2012,123,"Assault",1,8,2,0,4,0,0,1,16
"7189","Female","Black",2013,123,"Assault",0,0,0,0,0,0,0,0,1
"7190","Male","Black",2013,123,"Assault",1,0,1,0,0,0,0,0,3
"7191","Male","Hispanic",2013,123,"Assault",0,0,0,0,0,0,0,0,1
"7192","Female","White",2013,123,"Assault",0,0,0,0,0,0,0,0,2
"7193","Male","White",2013,123,"Assault",3,5,2,0,0,0,0,1,17
"7194","Male","Black",2014,123,"Assault",1,1,1,0,0,0,0,0,1
"7195","Male","Hispanic",2014,123,"Assault",0,2,1,0,0,0,0,0,2
"7196","Male","Other",2014,123,"Assault",0,1,0,0,0,0,0,1,1
"7197","Unknown","Other",2014,123,"Assault",1,0,0,0,1,0,0,0,1
"7198","Female","White",2014,123,"Assault",0,1,0,0,0,0,0,0,2
"7199","Male","White",2014,123,"Assault",4,3,0,0,0,0,0,4,11
"7200","Female","Hispanic",2015,123,"Assault",0,0,0,0,0,0,0,0,1
"7201","Male","Hispanic",2015,123,"Assault",1,0,0,0,0,0,0,0,1
"7202","Female","White",2015,123,"Assault",0,1,0,0,0,0,0,0,2
"7203","Male","White",2015,123,"Assault",3,6,3,0,4,0,0,1,8
"7204","Male","Black",2016,123,"Assault",1,1,1,0,0,0,0,0,1
"7205","Male","Hispanic",2016,123,"Assault",1,0,1,0,0,0,0,0,1
"7206","Male","Other",2016,123,"Assault",0,1,1,0,0,0,0,0,1
"7207","Male","White",2016,123,"Assault",5,3,2,0,1,0,0,0,8
"7208","Male","Black",2017,123,"Assault",0,1,0,0,1,0,0,0,1
"7209","Male","Hispanic",2017,123,"Assault",0,1,0,0,1,0,0,0,2
"7210","Male","White",2017,123,"Assault",0,0,0,0,0,0,0,0,3
"7211","Male","Black",2018,123,"Assault",0,1,0,0,0,0,0,0,1
"7212","Female","Hispanic",2018,123,"Assault",0,0,0,0,0,0,0,0,1
"7213","Female","White",2018,123,"Assault",0,0,0,0,0,0,0,0,1
"7214","Male","White",2018,123,"Assault",1,1,1,0,0,0,0,0,3
"7215","Male","Asian",2007,1,"Other",2,3,2,0,0,0,0,1,8
"7216","Female","Black",2007,1,"Other",1,1,1,0,1,0,0,0,4
"7217","Male","Black",2007,1,"Other",11,61,10,0,4,0,0,8,117
"7218","Unknown","Black",2007,1,"Other",0,0,0,0,0,0,0,0,1
"7219","Female","Hispanic",2007,1,"Other",0,1,0,0,0,0,0,0,2
"7220","Male","Hispanic",2007,1,"Other",5,33,9,0,5,0,1,9,63
"7221","Male","Native",2007,1,"Other",1,1,1,0,1,0,0,1,1
"7222","Male","Other",2007,1,"Other",1,3,2,0,0,0,1,1,4
"7223","Female","White",2007,1,"Other",0,2,0,0,0,0,0,1,6
"7224","Male","White",2007,1,"Other",3,10,4,0,1,0,0,2,39
"7225","Unknown","White",2007,1,"Other",0,0,0,0,0,0,0,0,1
"7226","Female","Asian",2008,1,"Other",0,0,0,0,0,0,0,0,4
"7227","Male","Asian",2008,1,"Other",2,7,2,0,0,0,0,3,19
"7228","Female","Black",2008,1,"Other",1,0,1,0,0,0,0,0,11
"7229","Male","Black",2008,1,"Other",36,82,22,0,10,0,0,16,154
"7230","Unknown","Black",2008,1,"Other",1,1,0,0,0,0,0,0,1
"7231","Female","Hispanic",2008,1,"Other",0,0,0,0,0,0,0,0,2
"7232","Male","Hispanic",2008,1,"Other",11,28,10,0,2,0,0,5,63
"7233","Unknown","Hispanic",2008,1,"Other",0,0,0,0,0,0,0,0,1
"7234","Male","Native",2008,1,"Other",0,0,0,0,0,0,0,1,1
"7235","Female","Other",2008,1,"Other",0,0,0,0,0,0,0,0,1
"7236","Male","Other",2008,1,"Other",0,0,0,0,1,0,0,0,1
"7237","Unknown","Other",2008,1,"Other",0,0,0,0,0,0,0,1,6
"7238","Female","White",2008,1,"Other",0,1,0,0,0,0,0,2,13
"7239","Male","White",2008,1,"Other",7,13,4,0,6,0,0,7,50
"7240","Female","Asian",2009,1,"Other",1,1,1,0,1,0,0,0,3
"7241","Male","Asian",2009,1,"Other",1,3,2,0,1,0,0,0,15
"7242","Female","Black",2009,1,"Other",3,2,1,0,1,0,0,1,8
"7243","Male","Black",2009,1,"Other",66,113,51,1,30,0,0,34,202
"7244","Female","Hispanic",2009,1,"Other",0,3,1,0,1,0,1,2,10
"7245","Male","Hispanic",2009,1,"Other",6,25,10,0,5,0,1,13,60
"7246","Male","Native",2009,1,"Other",0,0,0,0,0,0,0,0,1
"7247","Female","Other",2009,1,"Other",0,1,0,0,0,0,0,1,1
"7248","Male","Other",2009,1,"Other",0,5,1,0,0,0,0,1,9
"7249","Female","White",2009,1,"Other",0,1,0,0,0,0,0,0,9
"7250","Male","White",2009,1,"Other",2,15,7,0,3,0,0,12,58
"7251","Female","Asian",2010,1,"Other",1,0,1,0,0,0,0,3,5
"7252","Male","Asian",2010,1,"Other",2,3,2,0,2,0,0,2,18
"7253","Female","Black",2010,1,"Other",1,4,2,0,1,0,0,1,14
"7254","Male","Black",2010,1,"Other",48,80,42,0,22,0,0,31,251
"7255","Female","Hispanic",2010,1,"Other",0,0,0,0,0,0,0,0,3
"7256","Male","Hispanic",2010,1,"Other",10,29,7,0,5,0,1,10,84
"7257","Male","Native",2010,1,"Other",0,0,0,0,0,0,0,0,2
"7258","Female","Other",2010,1,"Other",0,0,0,0,0,0,0,0,1
"7259","Male","Other",2010,1,"Other",1,2,0,0,0,0,0,0,4
"7260","Female","White",2010,1,"Other",0,0,1,0,0,0,0,0,8
"7261","Male","White",2010,1,"Other",9,19,8,0,9,0,0,11,75
"7262","Female","Asian",2011,1,"Other",1,0,0,0,0,0,0,1,9
"7263","Male","Asian",2011,1,"Other",0,4,1,0,2,0,0,3,110
"7264","Unknown","Asian",2011,1,"Other",0,0,0,0,0,0,0,0,1
"7265","Female","Black",2011,1,"Other",0,1,0,0,0,0,0,0,9
"7266","Male","Black",2011,1,"Other",20,72,18,0,12,0,0,47,292
"7267","Female","Hispanic",2011,1,"Other",0,1,1,0,0,0,0,1,7
"7268","Male","Hispanic",2011,1,"Other",4,27,6,0,4,0,0,14,139
"7269","Male","Native",2011,1,"Other",1,1,1,0,1,0,0,0,4
"7270","Female","Other",2011,1,"Other",0,0,0,0,0,0,0,0,3
"7271","Male","Other",2011,1,"Other",0,1,0,0,0,0,0,0,21
"7272","Unknown","Other",2011,1,"Other",0,0,0,0,0,0,0,0,2
"7273","Female","White",2011,1,"Other",1,1,1,0,1,0,0,0,23
"7274","Male","White",2011,1,"Other",8,38,15,0,7,0,2,29,196
"7275","Female","Asian",2012,1,"Other",0,1,1,0,0,0,0,0,17
"7276","Male","Asian",2012,1,"Other",1,6,0,0,1,0,0,3,140
"7277","Female","Black",2012,1,"Other",1,1,0,0,1,0,0,2,16
"7278","Male","Black",2012,1,"Other",21,78,8,0,15,0,0,43,306
"7279","Female","Hispanic",2012,1,"Other",1,0,0,0,0,0,0,1,9
"7280","Male","Hispanic",2012,1,"Other",1,16,2,0,1,0,0,10,142
"7281","Unknown","Hispanic",2012,1,"Other",0,0,0,0,0,0,0,0,1
"7282","Female","Native",2012,1,"Other",0,0,0,0,0,0,0,0,1
"7283","Male","Native",2012,1,"Other",0,1,0,0,0,0,0,1,8
"7284","Female","Other",2012,1,"Other",0,0,0,0,0,0,0,0,2
"7285","Male","Other",2012,1,"Other",0,0,0,0,0,0,0,0,31
"7286","Unknown","Other",2012,1,"Other",0,1,0,0,0,0,0,0,9
"7287","Female","White",2012,1,"Other",0,1,0,0,0,0,0,0,22
"7288","Male","White",2012,1,"Other",9,33,5,0,11,0,0,22,231
"7289","Unknown","White",2012,1,"Other",0,0,0,0,0,0,0,0,1
"7290","Male","Asian",2013,1,"Other",3,5,3,0,2,0,0,1,27
"7291","Female","Black",2013,1,"Other",0,1,1,0,1,0,0,1,4
"7292","Male","Black",2013,1,"Other",5,12,1,0,4,0,0,6,95
"7293","Unknown","Black",2013,1,"Other",0,0,0,0,0,0,0,0,1
"7294","Female","Hispanic",2013,1,"Other",0,0,0,0,0,0,0,0,2
"7295","Male","Hispanic",2013,1,"Other",2,7,1,0,2,0,0,0,35
"7296","Male","Native",2013,1,"Other",0,1,0,0,0,0,0,0,2
"7297","Male","Other",2013,1,"Other",0,0,0,0,0,0,0,0,4
"7298","Female","White",2013,1,"Other",1,0,0,0,0,0,0,0,10
"7299","Male","White",2013,1,"Other",10,12,4,0,8,0,0,3,58
"7300","Male","Black",2014,1,"Other",1,0,0,0,2,0,0,0,9
"7301","Female","White",2014,1,"Other",0,0,0,0,0,0,0,0,2
"7302","Male","Asian",2015,1,"Other",0,1,0,0,0,0,0,0,2
"7303","Male","Black",2015,1,"Other",2,2,2,0,3,0,0,0,4
