"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","CEW","Instruction","Stopped"
"333","Female","Hispanic",2006,7,"Assault",0,1,0,0,0,0,0,1,0,0,6
"334","Male","Hispanic",2006,7,"Assault",10,48,11,1,5,1,3,22,0,0,79
"335","Unknown","Hispanic",2006,7,"Assault",0,1,0,0,0,0,0,0,0,0,2
"336","Female","Other",2006,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"337","Male","Other",2006,7,"Assault",0,5,0,0,0,0,0,2,0,0,7
"338","Unknown","Other",2006,7,"Assault",0,0,0,0,0,0,0,0,0,0,2
"339","Female","White",2006,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"340","Male","White",2006,7,"Assault",3,10,2,0,3,0,0,6,0,0,13
"341","Female","Asian",2007,7,"Assault",0,1,1,0,1,0,0,0,0,0,2
"342","Male","Asian",2007,7,"Assault",0,6,1,0,0,0,0,7,0,0,20
"343","Unknown","Asian",2007,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"344","Female","Black",2007,7,"Assault",0,2,0,0,1,0,0,0,0,0,11
"345","Male","Black",2007,7,"Assault",10,37,8,0,8,0,1,17,0,0,57
"346","Female","Hispanic",2007,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"347","Male","Hispanic",2007,7,"Assault",6,50,9,0,2,0,0,24,0,0,89
"348","Unknown","Hispanic",2007,7,"Assault",0,2,1,0,0,0,0,0,0,0,2
"349","Male","Native",2007,7,"Assault",0,1,0,0,0,0,0,1,0,0,2
"350","Male","Other",2007,7,"Assault",2,3,2,0,1,0,0,1,0,0,6
"351","Unknown","Other",2007,7,"Assault",0,1,0,0,0,0,0,0,0,0,2
"352","Female","White",2007,7,"Assault",1,2,1,0,1,0,0,0,0,0,3
"353","Male","White",2007,7,"Assault",6,6,2,0,2,0,0,3,0,0,19
"354","Male","Asian",2008,7,"Assault",0,7,0,0,0,0,0,1,0,0,11
"355","Female","Black",2008,7,"Assault",1,3,1,0,2,0,0,3,0,0,11
"356","Male","Black",2008,7,"Assault",9,45,2,0,7,0,0,21,0,0,73
"357","Unknown","Black",2008,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"358","Female","Hispanic",2008,7,"Assault",1,6,1,0,0,0,0,1,0,0,11
"359","Male","Hispanic",2008,7,"Assault",6,61,8,0,6,0,1,33,0,0,122
"360","Unknown","Hispanic",2008,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"361","Female","Native",2008,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"362","Male","Native",2008,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"363","Female","Other",2008,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"364","Male","Other",2008,7,"Assault",1,2,0,0,0,0,0,1,0,0,8
"365","Unknown","Other",2008,7,"Assault",0,6,1,0,1,0,0,1,0,0,8
"366","Female","White",2008,7,"Assault",1,1,1,0,0,0,0,1,0,0,7
"367","Male","White",2008,7,"Assault",4,9,1,0,3,0,1,14,0,0,37
"368","Female","Asian",2009,7,"Assault",0,1,0,0,0,0,1,1,0,0,2
"369","Male","Asian",2009,7,"Assault",0,9,2,0,1,0,0,5,0,0,12
"370","Female","Black",2009,7,"Assault",2,2,0,0,1,0,0,0,0,0,5
"371","Male","Black",2009,7,"Assault",6,44,4,0,6,0,5,29,0,0,69
"372","Unknown","Black",2009,7,"Assault",0,1,0,0,1,0,0,0,0,0,1
"373","Female","Hispanic",2009,7,"Assault",2,5,2,0,2,0,0,2,0,0,13
"374","Male","Hispanic",2009,7,"Assault",7,51,6,0,8,0,4,22,0,0,82
"375","Unknown","Hispanic",2009,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"376","Male","Native",2009,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"377","Male","Other",2009,7,"Assault",1,1,1,0,0,0,0,0,0,0,3
"378","Unknown","Other",2009,7,"Assault",1,1,0,0,0,0,0,1,0,0,2
"379","Female","White",2009,7,"Assault",0,2,0,0,1,0,0,3,0,0,6
"380","Male","White",2009,7,"Assault",3,11,2,1,4,2,0,7,0,0,20
"381","Female","Asian",2010,7,"Assault",0,1,0,0,1,0,0,0,0,0,1
"382","Male","Asian",2010,7,"Assault",3,9,3,0,2,0,0,5,0,0,12
"383","Female","Black",2010,7,"Assault",0,2,0,0,1,0,0,2,0,0,5
"384","Male","Black",2010,7,"Assault",6,62,12,0,14,0,4,40,0,0,80
"385","Female","Hispanic",2010,7,"Assault",0,6,0,0,0,0,0,2,0,0,7
"386","Male","Hispanic",2010,7,"Assault",8,74,14,0,16,0,2,32,0,0,96
"387","Unknown","Hispanic",2010,7,"Assault",0,1,0,0,0,0,0,1,0,0,1
"388","Female","Other",2010,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"389","Male","Other",2010,7,"Assault",0,13,1,0,3,0,0,5,0,0,15
"390","Unknown","Other",2010,7,"Assault",2,3,2,0,0,0,0,2,0,0,3
"391","Female","White",2010,7,"Assault",0,0,0,0,1,0,0,0,0,0,2
"392","Male","White",2010,7,"Assault",5,14,4,0,5,0,0,10,0,0,33
"393","Female","Asian",2011,7,"Assault",0,0,0,0,0,0,0,1,0,0,1
"394","Male","Asian",2011,7,"Assault",3,8,2,0,2,0,0,5,0,0,11
"395","Female","Black",2011,7,"Assault",1,1,1,0,0,0,0,0,0,0,4
"396","Male","Black",2011,7,"Assault",13,51,10,0,12,0,2,17,0,0,73
"397","Female","Hispanic",2011,7,"Assault",3,3,3,0,0,0,0,1,0,0,8
"398","Male","Hispanic",2011,7,"Assault",11,50,11,0,12,0,0,18,0,0,94
"399","Unknown","Hispanic",2011,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"400","Male","Native",2011,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"401","Male","Other",2011,7,"Assault",0,4,0,0,0,0,0,3,0,0,10
"402","Unknown","Other",2011,7,"Assault",1,1,1,0,0,0,0,1,0,0,2
"403","Female","White",2011,7,"Assault",1,1,1,0,1,0,0,0,0,0,3
"404","Male","White",2011,7,"Assault",2,17,3,0,1,0,0,4,0,0,26
"405","Female","Asian",2012,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"406","Male","Asian",2012,7,"Assault",0,2,0,0,0,0,0,0,0,0,3
"407","Female","Black",2012,7,"Assault",0,1,0,0,0,0,0,0,0,0,2
"408","Male","Black",2012,7,"Assault",7,64,7,0,6,0,1,14,0,0,94
"409","Unknown","Black",2012,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"410","Female","Hispanic",2012,7,"Assault",3,1,0,0,0,0,0,2,0,0,3
"411","Male","Hispanic",2012,7,"Assault",7,50,4,0,2,0,0,5,0,0,76
"412","Male","Other",2012,7,"Assault",1,1,1,0,0,0,0,0,0,0,1
"413","Unknown","Other",2012,7,"Assault",1,0,0,0,0,0,0,0,0,0,1
"414","Male","White",2012,7,"Assault",3,11,1,0,1,0,0,2,0,0,24
"415","Male","Asian",2013,7,"Assault",0,1,0,0,0,0,0,0,0,0,4
"416","Female","Black",2013,7,"Assault",0,1,0,0,0,0,0,0,0,0,1
"417","Male","Black",2013,7,"Assault",3,10,3,0,1,0,0,1,0,0,22
"418","Female","Hispanic",2013,7,"Assault",1,1,0,0,0,0,0,0,0,0,1
"419","Male","Hispanic",2013,7,"Assault",3,8,1,0,2,0,0,2,0,0,15
"420","Female","Other",2013,7,"Assault",1,1,0,0,0,0,0,0,0,0,1
"421","Male","White",2013,7,"Assault",0,2,0,0,1,0,0,0,0,0,6
"422","Female","Black",2014,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"423","Male","Black",2014,7,"Assault",2,7,3,0,4,0,0,1,0,0,9
"424","Female","Hispanic",2014,7,"Assault",0,0,0,0,0,0,0,0,0,0,2
"425","Male","Hispanic",2014,7,"Assault",1,6,1,0,0,0,0,1,0,0,6
"426","Male","Other",2014,7,"Assault",0,1,0,0,0,0,0,1,0,0,1
"427","Male","White",2014,7,"Assault",0,1,0,0,0,0,0,1,0,0,2
"428","Female","Black",2015,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"429","Male","Black",2015,7,"Assault",0,3,0,0,1,0,0,1,0,0,12
"430","Female","Hispanic",2015,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"431","Male","Hispanic",2015,7,"Assault",0,2,0,0,0,0,0,0,0,0,4
"432","Male","White",2015,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"433","Male","Asian",2016,7,"Assault",0,0,0,0,0,0,0,0,0,0,1
"434","Male","Black",2016,7,"Assault",4,7,3,0,1,0,0,0,0,0,7
"435","Male","Hispanic",2016,7,"Assault",2,3,2,0,2,0,0,2,0,0,6
"436","Male","White",2016,7,"Assault",2,3,1,0,0,0,0,0,0,0,5
"437","Female","Black",2017,7,"Assault",1,1,0,0,0,0,0,0,0,2,2
"438","Male","Black",2017,7,"Assault",7,7,3,0,1,0,0,0,0,11,11
"439","Female","Hispanic",2017,7,"Assault",0,0,0,0,0,0,0,0,0,1,1
"440","Male","Hispanic",2017,7,"Assault",0,0,0,0,0,0,0,0,0,3,3
"441","Male","Other",2017,7,"Assault",1,1,1,0,0,0,0,0,0,1,1
"442","Male","Asian",2018,7,"Assault",0,0,0,0,0,0,0,0,0,1,1
"443","Male","Black",2018,7,"Assault",4,7,4,0,3,0,0,0,0,14,16
"444","Female","Hispanic",2018,7,"Assault",0,0,0,0,0,0,0,0,0,2,2
"445","Male","Hispanic",2018,7,"Assault",4,7,4,0,2,0,2,1,0,11,14
"446","Male","White",2018,7,"Assault",1,1,1,0,2,0,0,0,2,6,6
"447","Male","Black",2005,9,"Assault",1,6,2,0,1,0,0,0,0,0,6
"448","Male","Hispanic",2005,9,"Assault",1,5,1,0,0,0,0,1,0,0,8
"449","Unknown","Other",2005,9,"Assault",0,2,0,0,0,0,0,0,0,0,2
"450","Male","White",2005,9,"Assault",0,0,0,0,0,0,0,0,0,0,4
"451","Male","Asian",2006,9,"Assault",0,3,0,0,2,0,0,2,0,0,10
"452","Female","Black",2006,9,"Assault",0,1,0,0,0,0,0,2,0,0,5
"453","Male","Black",2006,9,"Assault",11,64,14,0,17,1,0,37,0,0,99
"454","Female","Hispanic",2006,9,"Assault",2,3,2,0,2,0,0,1,0,0,6
"455","Male","Hispanic",2006,9,"Assault",18,41,14,0,9,1,0,18,0,0,72
"456","Female","Native",2006,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"457","Male","Native",2006,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"458","Male","Other",2006,9,"Assault",0,4,0,0,1,0,0,3,0,0,5
"459","Unknown","Other",2006,9,"Assault",0,1,0,0,0,0,0,2,0,0,6
"460","Female","White",2006,9,"Assault",0,0,0,0,0,0,0,0,0,0,8
"461","Male","White",2006,9,"Assault",9,24,13,0,5,2,2,8,0,0,53
"462","Female","Asian",2007,9,"Assault",1,1,1,0,1,0,0,0,0,0,1
"463","Male","Asian",2007,9,"Assault",0,6,0,0,0,0,0,5,0,0,8
"464","Female","Black",2007,9,"Assault",0,0,0,0,1,0,0,2,0,0,4
"465","Male","Black",2007,9,"Assault",10,31,7,0,11,0,1,17,0,0,66
"466","Female","Hispanic",2007,9,"Assault",2,4,2,0,0,0,1,2,0,0,7
"467","Male","Hispanic",2007,9,"Assault",12,56,13,1,8,0,2,31,0,0,107
"468","Female","Other",2007,9,"Assault",0,0,0,0,0,0,0,1,0,0,1
"469","Male","Other",2007,9,"Assault",0,1,0,0,0,0,0,0,0,0,1
"470","Unknown","Other",2007,9,"Assault",0,1,0,0,0,0,0,1,0,0,1
"471","Female","White",2007,9,"Assault",0,0,0,0,0,0,0,4,0,0,8
"472","Male","White",2007,9,"Assault",8,23,9,0,6,0,0,12,0,0,48
"473","Female","Asian",2008,9,"Assault",0,1,0,0,0,0,0,0,0,0,1
"474","Male","Asian",2008,9,"Assault",1,6,2,0,4,0,0,2,0,0,22
"475","Female","Black",2008,9,"Assault",2,4,1,0,2,0,0,3,0,0,9
"476","Male","Black",2008,9,"Assault",12,38,9,0,9,0,0,12,0,0,86
"477","Unknown","Black",2008,9,"Assault",0,0,0,0,0,0,0,0,0,0,2
"478","Female","Hispanic",2008,9,"Assault",2,3,1,0,1,0,0,3,0,0,17
"479","Male","Hispanic",2008,9,"Assault",13,57,9,0,11,0,1,38,0,0,97
"480","Unknown","Hispanic",2008,9,"Assault",0,0,0,0,0,0,0,1,0,0,1
"481","Female","Other",2008,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"482","Male","Other",2008,9,"Assault",0,0,0,0,0,0,0,0,0,0,2
"483","Unknown","Other",2008,9,"Assault",0,0,0,0,0,0,0,1,0,0,2
"484","Female","White",2008,9,"Assault",0,3,0,0,0,0,0,2,0,0,8
"485","Male","White",2008,9,"Assault",8,23,5,0,4,0,0,13,0,0,70
"486","Male","Asian",2009,9,"Assault",0,4,0,0,0,0,0,1,0,0,11
"487","Female","Black",2009,9,"Assault",0,1,0,0,0,0,0,1,0,0,4
"488","Male","Black",2009,9,"Assault",9,26,7,0,8,0,0,20,0,0,70
"489","Female","Hispanic",2009,9,"Assault",2,3,1,0,2,0,0,3,0,0,12
"490","Male","Hispanic",2009,9,"Assault",17,54,15,0,17,0,1,31,0,0,105
"491","Unknown","Hispanic",2009,9,"Assault",1,1,1,0,1,0,0,0,0,0,1
"492","Female","Other",2009,9,"Assault",0,1,0,0,0,0,0,1,0,0,4
"493","Male","Other",2009,9,"Assault",0,3,0,0,0,0,0,1,0,0,9
"494","Unknown","Other",2009,9,"Assault",1,4,0,0,1,0,0,2,0,0,5
"495","Female","White",2009,9,"Assault",1,1,1,0,1,0,0,1,0,0,8
"496","Male","White",2009,9,"Assault",5,21,6,0,4,0,0,14,0,0,57
"497","Female","Asian",2010,9,"Assault",0,0,0,0,0,0,0,0,0,0,2
"498","Male","Asian",2010,9,"Assault",1,2,0,0,0,0,0,1,0,0,6
"499","Female","Black",2010,9,"Assault",0,2,0,0,0,0,0,2,0,0,9
"500","Male","Black",2010,9,"Assault",22,49,21,0,14,0,2,34,0,0,94
"501","Female","Hispanic",2010,9,"Assault",2,6,2,0,5,0,0,3,0,0,16
"502","Male","Hispanic",2010,9,"Assault",17,57,19,0,14,1,1,27,0,0,96
"503","Female","Other",2010,9,"Assault",1,1,0,0,0,0,0,0,0,0,1
"504","Male","Other",2010,9,"Assault",3,7,1,0,4,0,0,4,0,0,11
"505","Unknown","Other",2010,9,"Assault",1,2,1,0,0,0,0,2,0,0,6
"506","Female","White",2010,9,"Assault",1,1,1,0,2,0,0,1,0,0,5
"507","Male","White",2010,9,"Assault",10,23,6,0,7,0,0,16,0,0,57
"508","Unknown","White",2010,9,"Assault",0,1,0,0,1,0,0,1,0,0,1
"509","Male","Asian",2011,9,"Assault",4,8,3,0,4,0,2,5,0,0,16
"510","Female","Black",2011,9,"Assault",2,3,2,0,1,0,0,2,0,0,4
"511","Male","Black",2011,9,"Assault",18,54,20,0,15,0,2,25,0,0,96
"512","Unknown","Black",2011,9,"Assault",0,1,1,0,1,0,0,0,0,0,1
"513","Female","Hispanic",2011,9,"Assault",4,7,2,0,2,0,0,4,0,0,12
"514","Male","Hispanic",2011,9,"Assault",22,59,20,0,16,0,1,23,0,0,109
"515","Unknown","Hispanic",2011,9,"Assault",0,1,0,0,0,0,0,0,0,0,1
"516","Male","Native",2011,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"517","Female","Other",2011,9,"Assault",1,1,1,0,1,0,0,0,0,0,3
"518","Male","Other",2011,9,"Assault",0,0,0,0,0,0,0,0,0,0,3
"519","Unknown","Other",2011,9,"Assault",0,0,0,0,0,0,0,0,0,0,2
"520","Female","White",2011,9,"Assault",2,1,1,0,0,0,0,0,0,0,5
"521","Male","White",2011,9,"Assault",16,39,15,0,9,0,1,21,0,0,88
"522","Male","Asian",2012,9,"Assault",4,4,3,0,1,0,0,2,0,0,10
"523","Female","Black",2012,9,"Assault",3,2,2,0,2,0,0,1,0,0,11
"524","Male","Black",2012,9,"Assault",8,36,6,0,7,0,1,18,0,0,73
"525","Unknown","Black",2012,9,"Assault",0,1,0,0,1,0,0,1,0,0,1
"526","Female","Hispanic",2012,9,"Assault",5,7,5,0,5,0,0,0,0,0,12
"527","Male","Hispanic",2012,9,"Assault",33,58,31,0,22,1,0,24,0,0,97
"528","Unknown","Hispanic",2012,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"529","Male","Native",2012,9,"Assault",0,0,0,0,0,0,0,1,0,0,2
"530","Female","Other",2012,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"531","Male","Other",2012,9,"Assault",1,4,0,0,0,0,0,2,0,0,7
"532","Unknown","Other",2012,9,"Assault",3,4,3,0,3,0,1,4,0,0,8
"533","Female","White",2012,9,"Assault",1,0,0,0,0,0,0,0,0,0,7
"534","Male","White",2012,9,"Assault",17,28,14,0,4,0,2,10,0,0,62
"535","Unknown","White",2012,9,"Assault",0,0,0,0,0,0,0,0,0,0,4
"536","Male","Asian",2013,9,"Assault",0,2,0,0,0,0,0,1,0,0,3
"537","Female","Black",2013,9,"Assault",4,3,3,0,0,0,0,0,0,0,8
"538","Male","Black",2013,9,"Assault",16,29,9,0,9,1,2,11,0,0,59
"539","Female","Hispanic",2013,9,"Assault",2,2,0,0,1,0,0,0,0,0,4
"540","Male","Hispanic",2013,9,"Assault",8,19,6,0,4,0,0,6,0,0,54
"541","Male","Other",2013,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"542","Female","White",2013,9,"Assault",1,1,1,0,2,0,0,0,0,0,5
"543","Male","White",2013,9,"Assault",14,11,4,0,5,0,0,3,0,0,24
"544","Male","Asian",2014,9,"Assault",3,2,1,0,2,0,0,2,0,0,4
"545","Female","Black",2014,9,"Assault",1,0,1,0,0,0,0,0,0,0,3
"546","Male","Black",2014,9,"Assault",6,7,5,0,5,0,0,2,0,0,19
"547","Female","Hispanic",2014,9,"Assault",0,0,0,0,0,0,0,1,0,0,1
"548","Male","Hispanic",2014,9,"Assault",2,12,4,0,6,0,3,8,0,0,24
"549","Male","Other",2014,9,"Assault",0,0,0,0,0,0,0,0,0,0,2
"550","Female","White",2014,9,"Assault",1,0,0,0,1,0,0,0,0,0,2
"551","Male","White",2014,9,"Assault",2,3,1,0,5,0,0,2,0,0,6
"552","Female","Black",2015,9,"Assault",1,1,1,0,0,0,0,1,0,0,1
"553","Male","Black",2015,9,"Assault",1,6,1,0,1,0,0,4,0,0,9
"554","Male","Hispanic",2015,9,"Assault",3,6,1,0,4,0,0,1,0,0,7
"555","Male","White",2015,9,"Assault",0,0,0,0,0,0,0,0,0,0,1
"556","Male","Black",2016,9,"Assault",2,7,1,0,3,0,0,0,0,0,12
"557","Female","Hispanic",2016,9,"Assault",0,1,0,0,1,0,0,0,0,0,1
"558","Male","Hispanic",2016,9,"Assault",0,3,0,0,0,0,0,1,0,0,6
"559","Male","White",2016,9,"Assault",0,1,0,0,0,0,0,1,0,0,2
"560","Male","Black",2017,9,"Assault",5,6,3,0,0,0,0,0,0,13,13
"561","Female","Hispanic",2017,9,"Assault",0,1,0,0,0,0,0,0,0,1,1
"562","Male","Hispanic",2017,9,"Assault",0,2,1,0,1,0,0,0,0,4,4
"563","Female","White",2017,9,"Assault",0,0,0,0,0,0,0,0,0,1,1
"564","Male","White",2017,9,"Assault",1,0,0,0,0,0,0,0,0,1,1
"565","Female","Black",2018,9,"Assault",0,0,0,0,0,0,0,0,0,3,3
"566","Male","Black",2018,9,"Assault",0,1,0,0,2,0,0,0,0,4,4
"567","Female","Hispanic",2018,9,"Assault",0,0,0,0,0,0,0,0,0,3,3
"568","Male","Hispanic",2018,9,"Assault",2,2,2,0,0,0,0,0,0,4,4
"569","Female","Black",2005,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"570","Male","Black",2005,10,"Assault",0,3,1,0,0,0,0,2,0,0,6
"571","Unknown","Black",2005,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"572","Male","Hispanic",2005,10,"Assault",2,4,2,0,2,0,0,1,0,0,5
"573","Male","White",2005,10,"Assault",0,5,2,0,0,0,0,2,0,0,5
"574","Male","Asian",2006,10,"Assault",1,2,1,0,1,0,0,5,0,0,10
"575","Female","Black",2006,10,"Assault",3,3,3,0,3,0,0,3,0,0,10
"576","Male","Black",2006,10,"Assault",2,38,2,0,5,0,10,21,0,0,69
"577","Female","Hispanic",2006,10,"Assault",0,11,0,0,0,0,0,1,0,0,17
"578","Male","Hispanic",2006,10,"Assault",13,82,15,0,3,0,1,30,0,0,98
"579","Male","Native",2006,10,"Assault",1,1,1,0,1,0,0,0,0,0,1
"580","Male","Other",2006,10,"Assault",0,1,0,0,0,0,1,2,0,0,3
"581","Unknown","Other",2006,10,"Assault",0,6,1,0,2,0,0,7,0,0,12
"582","Female","White",2006,10,"Assault",0,0,0,0,0,0,1,0,0,0,1
"583","Male","White",2006,10,"Assault",5,17,5,0,3,0,1,12,0,0,35
"584","Male","Asian",2007,10,"Assault",0,4,0,0,0,0,0,2,0,0,7
"585","Female","Black",2007,10,"Assault",0,0,0,0,0,0,0,1,0,0,6
"586","Male","Black",2007,10,"Assault",5,26,3,1,9,0,3,15,0,0,63
"587","Unknown","Black",2007,10,"Assault",0,1,0,0,0,0,0,0,0,0,2
"588","Female","Hispanic",2007,10,"Assault",0,7,0,0,1,0,0,4,0,0,18
"589","Male","Hispanic",2007,10,"Assault",9,52,7,0,3,0,0,27,0,0,82
"590","Unknown","Hispanic",2007,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"591","Male","Native",2007,10,"Assault",0,0,0,0,0,0,0,0,0,0,2
"592","Female","Other",2007,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"593","Male","Other",2007,10,"Assault",0,0,0,0,0,0,0,0,0,0,3
"594","Unknown","Other",2007,10,"Assault",0,3,0,0,0,0,0,0,0,0,5
"595","Female","White",2007,10,"Assault",1,1,1,0,1,0,0,1,0,0,5
"596","Male","White",2007,10,"Assault",2,13,2,0,8,0,1,11,0,0,33
"597","Female","Asian",2008,10,"Assault",0,1,0,0,0,0,0,0,0,0,4
"598","Male","Asian",2008,10,"Assault",1,8,1,0,4,0,0,6,0,0,13
"599","Female","Black",2008,10,"Assault",1,3,0,0,0,0,0,4,0,0,14
"600","Male","Black",2008,10,"Assault",4,47,2,0,7,0,0,26,0,0,90
"601","Female","Hispanic",2008,10,"Assault",0,1,0,0,0,0,0,2,0,0,8
"602","Male","Hispanic",2008,10,"Assault",4,30,2,0,6,0,1,18,0,0,62
"603","Male","Native",2008,10,"Assault",0,1,0,0,0,0,0,0,0,0,1
"604","Male","Other",2008,10,"Assault",0,2,1,0,0,0,0,0,0,0,2
"605","Female","White",2008,10,"Assault",0,0,0,0,0,0,0,0,0,0,7
"606","Male","White",2008,10,"Assault",12,24,6,0,7,0,0,11,0,0,69
"607","Female","Asian",2009,10,"Assault",0,1,0,0,0,0,0,0,0,0,4
"608","Male","Asian",2009,10,"Assault",0,1,0,0,0,0,0,1,0,0,9
"609","Female","Black",2009,10,"Assault",9,11,6,0,4,0,0,2,0,0,25
"610","Male","Black",2009,10,"Assault",9,40,8,0,11,1,1,18,0,0,75
"611","Female","Hispanic",2009,10,"Assault",1,2,1,0,3,0,0,3,0,0,9
"612","Male","Hispanic",2009,10,"Assault",6,21,2,0,6,0,0,15,0,0,42
"613","Male","Other",2009,10,"Assault",0,1,0,0,1,0,0,1,0,0,1
"614","Female","White",2009,10,"Assault",1,2,0,0,2,0,0,2,0,0,5
"615","Male","White",2009,10,"Assault",9,25,4,0,7,0,2,20,0,0,52
"616","Female","Asian",2010,10,"Assault",2,2,2,0,0,0,0,0,0,0,2
"617","Male","Asian",2010,10,"Assault",1,7,1,0,6,0,0,7,0,0,13
"618","Female","Black",2010,10,"Assault",5,7,4,0,4,0,0,4,0,0,12
"619","Male","Black",2010,10,"Assault",10,25,10,0,9,0,0,12,0,0,48
"620","Female","Hispanic",2010,10,"Assault",3,2,2,0,2,0,0,2,0,0,6
"621","Male","Hispanic",2010,10,"Assault",8,20,4,0,8,1,1,12,0,0,35
"622","Male","Native",2010,10,"Assault",0,1,0,0,1,0,1,1,0,0,1
"623","Female","Other",2010,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"624","Male","Other",2010,10,"Assault",1,3,1,0,0,0,0,2,0,0,6
"625","Unknown","Other",2010,10,"Assault",0,1,0,0,0,0,0,1,0,0,3
"626","Female","White",2010,10,"Assault",0,1,0,0,1,0,0,0,0,0,4
"627","Male","White",2010,10,"Assault",7,16,4,0,8,0,0,8,0,0,29
"628","Male","Asian",2011,10,"Assault",0,2,0,0,0,0,0,0,0,0,2
"629","Female","Black",2011,10,"Assault",1,1,1,0,1,0,0,2,0,0,8
"630","Male","Black",2011,10,"Assault",7,24,7,0,5,0,0,15,0,0,45
"631","Female","Hispanic",2011,10,"Assault",1,3,0,0,0,0,0,0,0,0,8
"632","Male","Hispanic",2011,10,"Assault",3,8,1,0,1,0,0,4,0,0,26
"633","Female","Other",2011,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"634","Male","Other",2011,10,"Assault",1,2,1,0,1,0,0,0,0,0,4
"635","Unknown","Other",2011,10,"Assault",0,0,0,0,0,0,0,0,0,0,3
"636","Female","White",2011,10,"Assault",0,0,0,0,1,0,0,1,0,0,4
"637","Male","White",2011,10,"Assault",2,6,3,0,2,0,0,3,0,0,18
"638","Female","Asian",2012,10,"Assault",0,1,0,0,0,0,0,0,0,0,2
"639","Male","Asian",2012,10,"Assault",1,5,0,0,1,0,0,3,0,0,7
"640","Female","Black",2012,10,"Assault",0,4,0,0,2,0,0,0,0,0,10
"641","Male","Black",2012,10,"Assault",11,35,17,0,13,0,0,20,0,0,62
"642","Female","Hispanic",2012,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"643","Male","Hispanic",2012,10,"Assault",1,13,3,0,3,0,0,5,0,0,30
"644","Male","Native",2012,10,"Assault",0,1,0,0,1,0,0,1,0,0,2
"645","Male","Other",2012,10,"Assault",0,1,0,0,0,0,0,0,0,0,3
"646","Unknown","Other",2012,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"647","Female","White",2012,10,"Assault",0,0,0,0,0,0,0,1,0,0,2
"648","Male","White",2012,10,"Assault",2,11,0,0,2,0,0,5,0,0,24
"649","Female","Asian",2013,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"650","Female","Black",2013,10,"Assault",0,0,0,0,2,0,0,0,0,0,3
"651","Male","Black",2013,10,"Assault",7,21,8,0,8,0,1,8,0,0,33
"652","Male","Hispanic",2013,10,"Assault",1,8,1,0,0,0,0,4,0,0,15
"653","Male","Native",2013,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"654","Unknown","Other",2013,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"655","Female","White",2013,10,"Assault",1,2,0,0,1,0,0,1,0,0,4
"656","Male","White",2013,10,"Assault",1,5,0,0,3,0,0,4,0,0,17
"657","Male","Asian",2014,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"658","Female","Black",2014,10,"Assault",0,1,0,0,1,0,0,1,0,0,1
"659","Male","Black",2014,10,"Assault",1,5,1,0,1,0,0,3,0,0,6
"660","Female","Hispanic",2014,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"661","Male","Other",2014,10,"Assault",0,1,0,0,0,0,0,0,0,0,1
"662","Female","White",2014,10,"Assault",0,0,0,0,0,0,0,0,0,0,1
"663","Male","White",2014,10,"Assault",0,3,0,1,1,0,0,0,0,0,7
"664","Female","Black",2015,10,"Assault",0,0,0,0,1,0,0,0,0,0,1
